"","id","valor_total_transferido","n_transacciones_exitosas","val_por_transaccion","disposit"
"763",77299,0,861,0,2
"764",77300,0,96,0,3
"765",77301,0,275,0,3
"766",77302,3872862372.65,7,553266053.235714,6
"767",77303,12665255.7,507,24980.7804733728,5
"768",77304,0,458,0,6
"769",77305,8312500,51,162990.196078431,5
"770",77306,63602701.75,175,363444.01,5
"771",77307,0,423,0,1
"772",77308,3631615,4,907903.75,6
"773",77309,0,1726,0,1
"774",77310,6335750,0,0,6
"775",77311,0,847,0,1
"776",77312,0,4,0,1
"777",77313,7239930.05,1,7239930.05,6
"778",77314,0,493,0,4
"779",77315,0,21,0,7
"780",77316,301298368.9,151,1995353.43642384,6
"781",77317,0,2042,0,5
"782",77318,0,80,0,5
"783",77319,205327.5,89,2307.05056179775,5
"784",77320,3279416.35,370,8863.28743243243,4
"785",77321,7938196.2,470,16889.7791489362,5
"786",77322,0,792,0,2
"787",77323,0,3,0,2
"788",77324,0,36,0,3
"789",77325,3111150,3,1037050,6
"790",77326,0,1344,0,3
"791",77327,0,1629,0,4
"792",77328,0,460,0,1
"793",77329,7360484.55,0,0,7
"794",77330,71725,1191,60.2225020990764,7
"795",77331,0,725,0,1
"796",77332,0,617,0,6
"797",77333,155545,157,990.732484076433,7
"798",77334,3271024,181,18071.955801105,4
"799",77335,5905227.05,227,26014.2160792952,7
"800",77336,651700,506,1287.94466403162,6
"801",77337,0,188,0,2
"802",77338,0,772,0,1
"803",77339,0,5,0,1
"804",77340,0,3,0,4
"805",77341,0,21,0,2
"806",77342,3914200,2,1957100,2
"807",77343,1815700,500,3631.4,3
"808",77344,157365856.2,187,841528.642780749,6
"809",77345,0,54,0,4
"810",77346,48226040.3,3,16075346.7666667,5
"811",77347,0,486,0,4
"812",77348,35600000,27,1318518.51851852,4
"813",77349,0,61,0,1
"814",77350,0,0,0,5
"815",77351,2272350,141,16115.9574468085,3
"816",77352,0,542,0,3
"817",77353,0,7,0,1
"818",77354,26464973.75,279,94856.5367383512,7
"819",77355,66706506.3,393,169736.657251908,6
"820",77356,15297100,3881,3941.53568667869,5
"821",77357,6596880.5,666,9905.22597597598,5
"822",77358,1863315,464,4015.7650862069,1
"823",77359,0,101,0,4
"824",77360,0,135,0,4
"825",77361,3558566.65,58,61354.5974137931,5
"826",77362,3025822.95,118,25642.5673728814,4
"827",77363,6666728.5,432,15432.2418981481,5
"828",77364,0,621,0,2
"829",77365,0,2,0,1
"830",77366,5204588.6,2,2602294.3,2
"831",77367,52500,52,1009.61538461538,5
"832",77368,38000,84,452.380952380952,5
"833",77369,0,600,0,4
"834",77370,11270105.85,6,1878350.975,8
"835",77371,7781465,3159,2463.26843937955,4
"836",77372,4236000,1136,3728.87323943662,1
"837",77373,0,161,0,1
"838",77374,0,778,0,3
"839",77375,0,10,0,1
"840",77376,8114509.85,239,33951.9240585774,4
"841",77377,1235,209,5.90909090909091,3
"842",77378,122899048.474,11,11172640.7703636,7
"843",77379,0,2246,0,1
"844",77380,0,4,0,3
"845",77381,23218417.6,4,5804604.4,7
"846",77382,0,839,0,4
"847",77383,612800,26,23569.2307692308,2
"848",77384,0,230,0,1
"849",77385,0,1,0,2
"850",77386,1513572.25,120,12613.1020833333,3
"851",77387,0,95,0,3
"852",77388,0,546,0,1
"853",77389,0,0,0,4
"854",77390,0,17,0,3
"855",77391,0,11,0,1
"856",77392,125416939.9,4,31354234.975,4
"857",77393,0,2454,0,1
"858",77394,0,10,0,1
"859",77395,42920560.8,430,99815.2576744186,7
"860",77396,743963.05,1980,375.738914141414,6
"861",77397,1274900,41,31095.1219512195,5
"862",77398,0,141,0,2
"863",77399,0,0,0,2
"864",77400,0,2,0,1
"865",77401,13095699.4,0,0,5
"866",77402,5704147.5,4816,1184.41600913621,5
"867",77403,0,892,0,5
"868",77404,0,126,0,1
"869",77405,39700,4,9925,1
"870",77406,0,14,0,1
"871",77407,0,1,0,6
"872",77408,0,19,0,3
"873",77409,0,433,0,1
"874",77410,1718750,209,8223.68421052631,4
"875",77411,9799353.55,593,16525.0481450253,4
"876",77412,0,953,0,3
"877",77413,397771672.6,6,66295278.7666667,2
"878",77414,0,406,0,5
"879",77415,13118415.5,201,65265.7487562189,2
"880",77416,0,5356,0,1
"881",77417,12787290.65,982,13021.6809063136,2
"882",77418,4725000,6,787500,5
"883",77419,0,274,0,4
"884",77420,0,187,0,5
"885",77421,0,502,0,1
"886",77422,42971237.5,17,2527719.85294118,2
"887",77423,0,1221,0,1
"888",77424,34970745.9,61,573290.916393443,5
"889",77425,0,481,0,4
"890",77426,48194026.55,320,150606.33296875,7
"891",77427,194700842.85,1025,189952.041804878,7
"892",77428,1757.5,6780,0.259218289085546,4
"893",77429,21642453.35,8,2705306.66875,7
"894",77430,0,1527,0,1
"895",77431,3262600,2,1631300,6
"896",77432,0,431,0,4
"897",77433,33306605.1,73,456254.864383562,5
"898",77434,9500857.4,1003,9472.44007976072,5
"899",77435,7435050,203,36625.8620689655,5
"900",77436,0,548,0,5
"901",77437,9949000,35,284257.142857143,4
"902",77438,0,502,0,4
"903",77439,0,809,0,1
"904",77440,0,60,0,1
"905",77441,0,330,0,1
"906",77442,0,0,0,4
"907",77443,0,54,0,3
"908",77444,7332369.9,11,666579.081818182,3
"909",77445,546000,906,602.649006622517,5
"910",77446,3630691.1,1328,2733.95414156627,3
"911",77447,1365,41,33.2926829268293,5
"912",77448,0,277,0,1
"913",77449,0,2,0,1
"914",77450,0,127,0,1
"915",77451,10864550,15,724303.333333333,1
"916",77452,11258250,788,14287.1192893401,4
"917",77453,7238483.2,517,14000.934622824,8
"918",77454,11516008.75,239,48184.1370292887,6
"919",77455,2389000,4262,560.534960112623,5
"920",77456,0,93,0,2
"921",77457,630000,115,5478.26086956522,5
"922",77458,122171690.6,114,1071681.49649123,4
"923",77459,57100,1392,41.0201149425287,5
"924",77460,798000,40,19950,1
"925",77461,3048165059.5,276,11044076.3025362,7
"926",77462,40500,1286,31.49300155521,5
"927",77463,0,128,0,2
"928",77464,0,2,0,1
"929",77465,0,136,0,4
"930",77466,0,249,0,1
"931",77467,0,3,0,1
"932",77468,66119000,6,11019833.3333333,3
"933",77469,0,299,0,1
"934",77470,0,0,0,3
"935",77471,0,188,0,2
"936",77472,0,385,0,3
"937",77473,0,6,0,6
"938",77474,0,1759,0,1
"939",77475,241500,6,40250,1
"940",77476,0,21,0,2
"941",77477,0,161,0,1
"942",77478,0,242,0,2
"943",77479,0,300,0,2
"944",77480,0,8,0,1
"945",77481,7974395.15,1,7974395.15,4
"946",77482,126837349.1,43,2949705.79302326,3
"947",77483,3701334,1468,2521.3446866485,5
"948",77484,2473259,1868,1324.01445396146,5
"949",77485,0,397,0,2
"950",77486,170190,2,85095,4
"951",77487,0,253,0,2
"952",77488,11996237.5,2,5998118.75,3
"953",77489,0,686,0,3
"954",77490,18266837.05,14,1304774.075,2
"955",77491,241500,512,471.6796875,3
"956",77492,0,135,0,1
"957",77493,0,206,0,3
"958",77494,0,243,0,1
"959",77495,0,208,0,1
"960",77496,0,2,0,4
"961",77497,0,259,0,1
"962",77498,6421000.6,22,291863.663636364,4
"963",77499,0,572,0,1
"964",77500,0,142,0,4
"965",77501,0,2,0,1
"966",77502,0,0,0,2
"967",77503,530250,3,176750,5
"968",77504,0,142,0,2
"969",77505,7125,3,2375,5
"970",77506,11185850,119,93998.7394957983,3
"971",77507,2530500,343,7377.55102040816,5
"972",77508,5250,364,14.4230769230769,2
"973",77509,0,2,0,1
"974",77510,0,4,0,3
"975",77511,0,2,0,3
"976",77512,0,9,0,3
"977",77513,120529150,14,8609225,5
"978",77514,25802521.45,1312,19666.5559832317,5
"979",77515,383985.45,111,3459.32837837838,4
"980",77516,676262745.2,644,1050097.43043478,4
"981",77517,0,388,0,1
"982",77518,0,4,0,1
"983",77519,0,2,0,1
"984",77520,0,97,0,1
"985",77521,0,2,0,4
"986",77522,0,117,0,6
"987",77523,0,30,0,1
"988",77524,0,2,0,4
"989",77525,1172879.25,761,1541.23423127464,3
"990",77526,1017585096.7005,92,11060707.5728315,5
"991",77527,19040770,2452,7765.40375203915,4
"992",77528,0,1364,0,3
"993",77529,272818261.7,47,5804643.86595745,4
"994",77530,375250,4897,76.6285480906677,4
"995",77531,0,90,0,1
"996",77532,0,87,0,3
"997",77533,8227350,45,182830,5
"998",77534,227075,1314,172.81202435312,2
"999",77535,692065.5,82,8439.82317073171,2
"1000",77536,0,15,0,1
"1001",77537,5278230,0,0,6
"1002",77538,1403517.45,626,2242.04065495208,4
"1003",77539,0,660,0,2
"1004",77540,0,42,0,4
"1005",77541,97054548,15,6470303.2,7
"1006",77542,0,1772,0,1
"1007",77543,243022.5,3,81007.5,6
"1008",77544,15627214.4915,145,107773.893044828,4
"1009",77545,31047.9,1197,25.9380952380952,4
"1010",77546,16985056.4,27,629076.162962963,3
"1011",77547,29821451.05,308,96822.8930194805,4
"1012",77548,0,3108,0,2
"1013",77549,4798035.8,72,66639.3861111111,3
"1014",77550,0,13,0,4
"1015",77551,0,200,0,1
"1016",77552,0,233,0,2
"1017",77553,138191316.4,255,541926.730980392,7
"1018",77554,5250,2241,2.34270414993307,2
"1019",77555,2422350,2,1211175,3
"1020",77556,0,2067,0,3
"1021",77557,4443760,130,34182.7692307692,2
"1022",77558,2504710,446,5615.94170403587,1
"1023",77559,0,214,0,6
"1024",77560,0,504,0,1
"1025",77561,744995,266,2800.73308270677,5
"1026",77562,0,253,0,4
"1027",77563,1465600,8,183200,9
"1028",77564,38826843.6,603,64389.4587064677,5
"1029",77565,1033800,1106,934.719710669078,7
"1030",77566,3237700,171,18933.918128655,5
"1031",77567,0,322,0,3
"1032",77568,17181588.85,146,117682.115410959,2
"1033",77569,25717986.6,9,2857554.06666667,4
"1034",77570,161490,1584,101.950757575758,3
"1035",77571,58100,103,564.077669902913,2
"1036",77572,199675,150,1331.16666666667,5
"1037",77573,0,374,0,2
"1038",77574,0,0,0,2
"1039",77575,0,2,0,4
"1040",77576,0,34,0,4
"1041",77577,0,33,0,1
"1042",77578,18864250,7,2694892.85714286,7
"1043",77579,0,2905,0,3
"1044",77580,6888562.1,1046,6585.62342256214,4
"1045",77581,8161958.2,35,233198.805714286,8
"1046",77582,69472649.2,1877,37012.5994672349,4
"1047",77583,0,770,0,4
"1048",77584,262297720.35,21,12490367.6357143,3
"1049",77585,18542725,1431,12957.8791055206,8
"1050",77586,35641180.9,1587,22458.2110270951,2
"1051",77587,0,15,0,2
"1052",77588,5997542.7,164,36570.3823170732,5
"1053",77589,4744582.95,797,5953.0526348808,3
"1054",77590,0,61,0,3
"1055",77591,0,329,0,4
"1056",77592,3628350,8,453543.75,5
"1057",77593,0,427,0,5
"1058",77594,41632105,98,424817.397959184,1
"1059",77595,57467705.6,365,157445.768767123,5
"1060",77596,0,3144,0,3
"1061",77597,0,100,0,2
"1062",77598,1155000,301,3837.20930232558,2
"1063",77599,0,550,0,2
"1064",77600,46018648.9,5,9203729.78,8
"1065",77601,350000,1294,270.47913446677,4
"1066",77602,7314850,236,30995.1271186441,2
"1067",77603,0,666,0,6
"1068",77604,0,71,0,6
"1069",77605,9295000,262,35477.0992366412,5
"1070",77606,9231000,339,27230.0884955752,5
"1071",77607,24622050,534,46108.7078651685,3
"1072",77608,0,918,0,4
"1073",77609,7657490.45,3249,2356.87610033857,3
"1074",77610,0,30,0,2
"1075",77611,103400,302,342.384105960265,1
"1076",77612,0,53,0,4
"1077",77613,0,458,0,4
"1078",77614,0,763,0,1
"1079",77615,515125.75,19,27111.8815789474,4
"1080",77616,0,480,0,5
"1081",77617,7647350.5,138,55415.5833333333,8
"1082",77618,7235400,2344,3086.7747440273,7
"1083",77619,49456109.6,688,71883.8802325581,6
"1084",77620,47766021.65,149,320577.326510067,6
"1085",77621,73205616.5,2910,25156.5692439863,7
"1086",77622,0,2885,0,3
"1087",77623,17723750,5,3544750,2
"1088",77624,0,2347,0,1
"1089",77625,0,288,0,2
"1090",77626,0,3,0,1
"1091",77627,0,393,0,2
"1092",77628,0,5,0,1
"1093",77629,0,90,0,2
"1094",77630,33719704.85,2,16859852.425,6
"1095",77631,0,2017,0,1
"1096",77632,40412.05,6,6735.34166666667,4
"1097",77633,5647703.4,172,32835.4848837209,5
"1098",77634,0,481,0,2
"1099",77635,429650,12,35804.1666666667,5
"1100",77636,29292275,425,68923,5
"1101",77637,0,1997,0,2
"1102",77638,64170502.95,2,32085251.475,6
"1103",77639,132605195.35,5967,22223.0929026311,5
"1104",77640,78789553.65,4167,18907.980237581,2
"1105",77641,0,983,0,2
"1106",77642,0,4,0,5
"1107",77643,3586000,30,119533.333333333,4
"1108",77644,237500,307,773.615635179153,5
"1109",77645,2089750,311,6719.45337620579,4
"1110",77646,0,270,0,1
"1111",77647,0,31,0,3
"1112",77648,0,164,0,2
"1113",77649,5366823.6,31,173123.341935484,5
"1114",77650,0,513,0,2
"1115",77651,18589265,44,422483.295454545,5
"1116",77652,0,761,0,1
"1117",77653,0,16,0,2
"1118",77654,0,4,0,3
"1119",77655,0,14,0,2
"1120",77656,109200,5,21840,4
"1121",77657,36217715.15,174,208147.788218391,5
"1122",77658,1175550,751,1565.31291611185,2
"1123",77659,12639555,331,38185.9667673716,2
"1124",77660,0,715,0,1
"1125",77661,53991,113,477.796460176991,5
"1126",77662,0,94,0,2
"1127",77663,0,744,0,1
"1128",77664,0,43,0,2
"1129",77665,2279648.9,2,1139824.45,3
"1130",77666,0,404,0,5
"1131",77667,2737724.25,61,44880.7254098361,6
"1132",77668,10171569,406,25053.1256157635,6
"1133",77669,13396500,833,16082.2328931573,4
"1134",77670,697690.35,835,835.557305389221,4
"1135",77671,10123977.15,242,41834.6163223141,7
"1136",77672,884213248.55,482,1834467.32064315,4
"1137",77673,0,213,0,3
"1138",77674,47500,130,365.384615384615,5
"1139",77675,22494548.75,162,138855.239197531,7
"1140",77676,0,799,0,1
"1141",77677,744226.1,42,17719.669047619,2
"1142",77678,11976275,4,2994068.75,5
"1143",77679,477800,1204,396.843853820598,2
"1144",77680,4149500,339,12240.412979351,3
"1145",77681,1290889.45,645,2001.37899224806,6
"1146",77682,5382750,334,16116.0179640719,1
"1147",77683,0,369,0,4
"1148",77684,1662.5,68,24.4485294117647,5
"1149",77685,2882150,36,80059.7222222222,5
"1150",77686,0,586,0,1
"1151",77687,0,211,0,6
"1152",77688,0,329,0,5
"1153",77689,8487.5,318,26.690251572327,4
"1154",77690,12337281.05,13,949021.619230769,5
"1155",77691,157500,835,188.622754491018,6
"1156",77692,3950050,713,5540.04207573633,5
"1157",77693,10160000,903,11251.3842746401,4
"1158",77694,10533850,213,49454.6948356807,2
"1159",77695,0,1018,0,3
"1160",77696,0,3,0,2
"1161",77697,105000,442,237.556561085973,5
"1162",77698,529150,366,1445.7650273224,3
"1163",77699,16422500,1176,13964.7108843537,4
"1164",77700,7054425.5,1040,6783.10144230769,8
"1165",77701,0,871,0,1
"1166",77702,847435,243,3487.38683127572,2
"1167",77703,0,80,0,1
"1168",77704,4846949.5,2,2423474.75,2
"1169",77705,0,778,0,1
"1170",77706,0,5,0,1
"1171",77707,733450,0,0,5
"1172",77708,139778006.8765,686,203758.027516764,4
"1173",77709,0,2602,0,3
"1174",77710,0,5,0,4
"1175",77711,4750,321,14.797507788162,2
"1176",77712,0,73,0,7
"1177",77713,0,674,0,1
"1178",77714,0,718,0,3
"1179",77715,0,116,0,1
"1180",77716,0,226,0,3
"1181",77717,0,24,0,4
"1182",77718,140473120.6,43,3266816.75813953,4
"1183",77719,235352146.5,1048,224572.658874046,6
"1184",77720,0,2378,0,2
"1185",77721,0,1296,0,1
"1186",77722,0,412,0,2
"1187",77723,0,589,0,4
"1188",77724,1154415.1,47,24562.0234042553,3
"1189",77725,80900,261,309.961685823755,1
"1190",77726,9405000,59,159406.779661017,6
"1191",77727,25829300,382,67615.9685863874,4
"1192",77728,70297255,2599,27047.8087726048,6
"1193",77729,14450250,1363,10601.7975055026,6
"1194",77730,15800350,982,16089.9694501018,7
"1195",77731,44879693.4,1347,33318.2579064588,5
"1196",77732,0,729,0,3
"1197",77733,20780200,568,36584.8591549296,6
"1198",77734,19655200,2205,8913.92290249433,4
"1199",77735,0,1179,0,1
"1200",77736,3458700,278,12441.3669064748,5
"1201",77737,2170.35,1333,1.6281695423856,3
"1202",77738,0,419,0,3
"1203",77739,13849427.35,3,4616475.78333333,4
"1204",77740,0,121,0,6
"1205",77741,0,15,0,6
"1206",77742,16472120,717,22973.6680613668,6
"1207",77743,19054450,1953,9756.50281618023,5
"1208",77744,815137.3,435,1873.87885057471,5
"1209",77745,0,29,0,1
"1210",77746,0,212,0,4
"1211",77747,1728542.5,134,12899.5708955224,6
"1212",77748,0,257,0,6
"1213",77749,0,424,0,3
"1214",77750,0,61,0,1
"1215",77751,8764.7,0,0,3
"1216",77752,0,7,0,1
"1217",77753,0,29,0,3
"1218",77754,0,214,0,1
"1219",77755,0,388,0,4
"1220",77756,6819821.85,132,51665.3170454545,5
"1221",77757,1491,1027,1.45180136319377,3
"1222",77758,0,40,0,1
"1223",77759,0,2,0,5
"1224",77760,1365,357,3.82352941176471,5
"1225",77761,2322400,188,12353.1914893617,4
"1226",77762,0,383,0,2
"1227",77763,15414707.65,0,0,5
"1228",77764,0,1319,0,5
"1229",77765,108198.6,158,684.801265822785,6
"1230",77766,0,554,0,3
"1231",77767,3570498.95,3,1190166.31666667,2
"1232",77768,0,4,0,3
"1233",77769,0,36,0,1
"1234",77770,1726098.75,6,287683.125,3
"1235",77771,0,631,0,2
"1236",77772,1e+06,0,0,5
"1237",77773,451405.5,166,2719.31024096386,7
"1238",77774,0,306,0,2
"1239",77775,27637.9,3,9212.63333333333,4
"1240",77776,40894818.25,47,870102.515957447,4
"1241",77777,2100,382,5.49738219895288,5
"1242",77778,0,236,0,1
"1243",77779,0,13,0,6
"1244",77780,96276239.3,153,629256.466013072,5
"1245",77781,0,2260,0,6
"1246",77782,0,288,0,3
"1247",77783,1662.5,3,554.166666666667,5
"1248",77784,0,139,0,2
"1249",77785,21000,2,10500,6
"1250",77786,22581420.15,809,27912.7566749073,2
"1251",77787,11622842.749,13,894064.826846154,1
"1252",77788,0,103,0,2
"1253",77789,0,141,0,1
"1254",77790,1959584800,2,979792400,3
"1255",77791,2070000,2072,999.034749034749,4
"1256",77792,0,383,0,5
"1257",77793,6266001.2,250,25064.0048,3
"1258",77794,0,32,0,4
"1259",77795,0,42,0,2
"1260",77796,10613974.245,13,816459.557307692,2
"1261",77797,0,7,0,1
"1262",77798,635200.15,253,2510.67252964427,2
"1263",77799,0,9,0,4
"1264",77800,95000,26,3653.84615384615,5
"1265",77801,317418.4,218,1456.04770642202,5
"1266",77802,0,81,0,2
"1267",77803,0,60,0,6
"1268",77804,4828259.9,42,114958.569047619,4
"1269",77805,102254520.3,586,174495.768430034,4
"1270",77806,0,4184,0,2
"1271",77807,322008044.15,6,53668007.3583333,3
"1272",77808,0,2541,0,2
"1273",77809,0,5,0,1
"1274",77810,0,2,0,3
"1275",77811,0,288,0,3
"1276",77812,0,10,0,2
"1277",77813,14821315.95,39,380033.742307692,4
"1278",77814,0,502,0,4
"1279",77815,987000,38,25973.6842105263,5
"1280",77816,0,215,0,2
"1281",77817,0,3,0,4
"1282",77818,0,361,0,3
"1283",77819,0,106,0,2
"1284",77820,31057700,20,1552885,5
"1285",77821,12343852.15,943,13089.9810710498,4
"1286",77822,0,1446,0,1
"1287",77823,0,4,0,1
"1288",77824,20070200,9,2230022.22222222,5
"1289",77825,97743615.4,742,131729.939892183,6
"1290",77826,0,1320,0,4
"1291",77827,2247409840.8,6,374568306.8,7
"1292",77828,1235,520,2.375,2
"1293",77829,2541190,64,39706.09375,10
"1294",77830,0,1718,0,4
"1295",77831,813900,264,3082.95454545455,5
"1296",77832,0,278,0,4
"1297",77833,0,133,0,4
"1298",77834,165812153.75,2087,79450.0017968376,1
"1299",77835,528150,7719,68.4220753983677,6
"1300",77836,0,666,0,5
"1301",77837,0,99,0,4
"1302",77838,0,240,0,2
"1303",77839,93438826,359,260275.281337047,2
"1304",77840,0,14,0,4
"1305",77841,89555730,47,1905441.06382979,4
"1306",77842,119391927.8,4007,29795.8392313451,4
"1307",77843,0,1684,0,3
"1308",77844,0,28,0,4
"1309",77845,0,8,0,4
"1310",77846,0,19,0,5
"1311",77847,13300000,386,34455.9585492228,3
"1312",77848,33053746.95,264,125203.586931818,3
"1313",77849,0,1284,0,1
"1314",77850,0,155,0,1
"1315",77851,91258268.4,20,4562913.42,3
"1316",77852,0,1530,0,1
"1317",77853,0,9,0,4
"1318",77854,120065940.8,113,1062530.44955752,5
"1319",77855,0,703,0,3
"1320",77856,0,6,0,6
"1321",77857,2079370.9,47,44241.9340425532,4
"1322",77858,0,341,0,1
"1323",77859,2366790.85,0,0,5
"1324",77860,59714055.7,189,315947.384656085,4
"1325",77861,0,4350,0,1
"1326",77862,0,174,0,2
"1327",77863,0,221,0,3
"1328",77864,20212694.25,13,1554822.63461538,4
"1329",77865,35980899.5,2263,15899.6462660186,5
"1330",77866,5290733.75,601,8803.21755407654,6
"1331",77867,0,1211,0,1
"1332",77868,3786000,51,74235.2941176471,7
"1333",77869,2047500,537,3812.84916201117,3
"1334",77870,0,81,0,1
"1335",77871,0,77,0,3
"1336",77872,22339750,76,293944.078947368,5
"1337",77873,59269650,611,97004.3371522095,5
"1338",77874,0,838,0,2
"1339",77875,0,224,0,3
"1340",77876,0,93,0,4
"1341",77877,1549544.15,223,6948.62847533632,3
"1342",77878,82832498.95,36,2300902.74861111,6
"1343",77879,429210,296,1450.03378378378,5
"1344",77880,0,2754,0,5
"1345",77881,0,201,0,3
